IDX,name,address,postcode,company,job,phone_number,email,user_name,ip_address,credit_card_number,date,total_int,total_float,total_int1,total_int2,total_int3
2605,이시우,경기도 횡성군 선릉가,92719,주식회사 김,패션 디자이너,031-986-****,myeongjagim@dreamwiz.com,gimhyeonjeong,10.253.11.168,3575012279541621,2004-11-24,54,8.1971123478,357258,821,2905
2606,이민수,제주특별자치도 수원시 팔달구 석촌호수2길 (도윤양김리),4149,유한회사 백,기타 판매관련 단순 종사원,070-1242-****,sunogan@naver.com,misug42,192.168.25.69,6011440722436211,1971-06-13,48,2.807046487447,228360,130,3449
2607,박보람,제주특별자치도 연천군 논현0길 (윤서김이리),21468,신이이,기타 기능관련 종사원,011-452-****,hyeonju03@yu.kr,yeongsig69,192.168.121.51,30586592456943,1989-03-10,57,8.7,807250,693,7134
2608,김순옥,제주특별자치도 성남시 수정구 논현가,81758,고이김,컴퓨터 하드웨어 기술자 및 연구원,041-252-****,gimgwangsu@dreamwiz.com,bmun,172.22.5.248,502048911601,1982-01-13,70,1.9684106,993977,947,1622
2609,김미경,서울특별시 영등포구 학동1길,44839,이박,매표원 및 복권 판매원,010-2541-****,yeongceolgang@gmail.com,vo,172.16.52.207,373276214980216,1998-01-22,7,1.6,533974,757,2036
2610,문종수,부산광역시 강북구 오금71가 (은정최동),61850,(주) 김박하,결혼 상담원 및 웨딩플래너,070-1940-****,gwaggyeongsug@iicoe.com,sunja05,192.168.57.247,4033681969587,2016-01-08,14,3.194147,620926,837,9683
2611,장예지,대전광역시 성동구 영동대521로 (서영안마을),90347,주식회사 이,통역가,02-8608-****,hwanghyeonju@nambaggweon.kr,anjeonghun,10.191.59.11,4856776532059831,2003-07-26,77,8.4648805628292,886213,573,3213
2612,진지현,인천광역시 영등포구 백제고분65길,16628,주식회사 류,가축 사육 종사원,016-353-****,li@live.com,subin77,172.25.255.45,180077743026270,1989-09-14,33,3.8523468,693060,116,4248
2613,박영철,경기도 계룡시 영동대738길 (정희신이면),88326,김이,해외 영업원,070-6971-****,minseoggweon@naver.com,jongsu10,10.67.244.8,630426052951,1984-03-11,6,8.4,454309,862,6325
2614,류성민,경기도 고양시 역삼852거리,94546,유한회사 남김김,상품기획 전문가,054-385-****,jinhoi@sinhong.com,mijeonggim,192.168.146.3,2221583552117552,1987-09-29,46,7.2492349835,748913,29,6289
2615,김미정,충청북도 삼척시 압구정6가 (지영최신읍),89219,유한회사 박최남,상점 판매원,019-148-****,seungmin41@ju.com,boramyang,172.30.12.161,3517977752887983,1970-04-03,23,6.7495417643049,757121,818,1953
2616,허민지,울산광역시 영등포구 개포로 (현숙김동),42651,(유) 박황지,컴퓨터 보안 전문가,061-038-****,gimjimin@nate.com,hanogja,10.145.248.236,3530149345873309,2020-07-09,17,4.267612,813229,347,5961
2617,박지영,대구광역시 성북구 개포338로,97576,문김우,작가 및 관련 전문가,043-424-****,seongho96@daum.net,yeongho15,192.168.19.5,3514206636573483,1994-05-01,27,8.9855983624,537099,72,6320
2618,이옥순,제주특별자치도 단양군 영동대3가 (미숙정이읍),50235,김김이,섬유제조 기계조작원,016-851-****,ojeongnam@yuhanhoesa.kr,hayun33,192.168.210.249,3531028422467426,1993-12-28,19,5.3047809920635,938210,487,4576
2619,강정자,전라남도 성남시 중원구 가락15길,45163,고박장,기타 식품가공관련 종사원,018-063-****,pgim@daum.net,ni,172.27.137.46,4790413135573732,1983-08-08,34,3.7624077713,933278,625,403
2620,이옥자,대전광역시 노원구 서초대길,96671,주식회사 박,세탁원 및 다림질원,032-104-****,jia53@yu.kr,pjeong,192.168.37.6,4788247140649,2005-04-09,36,2.9,546301,696,3609
2621,김정식,세종특별자치시 종로구 양재천587로 (지혜한이리),97409,(주) 김김심,제관원,010-1829-****,yunseogim@gimi.kr,bagboram,172.27.59.209,3521807869260614,1994-01-02,23,8.921114261605,632828,312,2150
2622,지수빈,서울특별시 중구 선릉22가 (도현안면),81352,홍이김,기타 판매 및 고객 서비스 관리자,053-473-****,seonghungang@dreamwiz.com,yeongsu22,10.208.3.18,213124641924536,2018-02-13,15,8.9102273,693328,359,592
2623,손종수,대구광역시 영등포구 오금거리 (현숙김김면),99157,(주) 이김성,채소 및 특용작물 재배원,052-142-****,hi@dreamwiz.com,seohyeon90,172.26.233.38,4814374623352660,1973-11-12,51,1.2368,465700,374,4723
2624,허예지,충청남도 과천시 서초대94로 (상호김면),50512,박박김,금속공작기계 조작원,016-148-****,seonghunjang@anyanggim.net,vim,10.114.174.43,3570151875753084,2011-02-16,26,5.4339817893437,114709,187,3392
2625,백경숙,인천광역시 서초구 가락가,62449,김박,가수 및 성악가,062-238-****,eunjubag@jusighoesa.com,bagyujin,10.25.203.240,4616948075184899926,1992-05-28,46,6.12115219768,972101,899,8926
2626,고윤서,경상남도 의왕시 선릉길,20738,(주) 김이김,영상 및 관련 장비 설치 및 수리원,063-622-****,eungyeong98@daum.net,ki,10.18.109.60,2261270077933314,1983-11-01,52,2.7455702069,550285,662,7531
2627,이정숙,부산광역시 서초구 봉은사길 (채원심마을),74472,강최,기타 연극/영화 및 영상 관련 종사자,042-094-****,rbag@yu.com,yeji01,10.254.232.230,343615131815285,2012-03-06,44,4.8203,254001,85,7417
2628,한영일,인천광역시 서구 논현2길 (예원박마을),4143,김고,주방 보조원,019-854-****,gangjuweon@hotmail.com,qcoe,172.22.13.130,4582936552871934,1992-02-12,22,6.29346366662,564885,288,1195
2629,박영순,강원도 제천시 가락45거리 (예은이김동),24074,주식회사 김박이,제빵원 및 제과원,062-402-****,jungsu34@hotmail.com,jihyeonju,10.240.178.99,3515238702890169,2001-09-13,92,4.85268911342144,262086,315,7207
2630,김정희,제주특별자치도 평창군 영동대길 (영진고류동),20945,박윤,선장/항해사 및 도선사,042-433-****,sson@ibag.com,seonghun90,10.210.107.41,501860916656,1993-11-22,54,3.16220939,452598,651,3033
2631,성예준,부산광역시 서초구 논현거리,37072,유한회사 송김송,교육 관리자,02-6859-****,heojinu@daum.net,sanghyeonhan,172.21.251.205,4172641638400973,2003-02-28,85,3.4862705913062,630853,224,6782
2632,김하윤,울산광역시 영등포구 학동5길 (중수진박면),23289,김이,악기제조 및 조율사,053-574-****,subin82@jogimi.com,jeongsuggim,172.30.47.130,2267709149719254,1971-03-06,56,2.43,84241,844,1734
2633,권서윤,세종특별자치시 마포구 서초대가 (은정안동),46457,오박장,지휘자/작곡가 및 연주가,052-849-****,seonghyeon51@hotmail.com,hyejingim,192.168.181.71,373713380635398,2008-04-12,78,1.9,925500,801,6869
2634,김영진,경상남도 평창군 선릉76로,27757,오황,운송장비 조립원,011-730-****,gimyeongsun@dreamwiz.com,jeongnam03,172.28.141.74,6581797834831708,1990-07-18,47,5.942895,812977,778,7877
2635,이정자,경상북도 인제군 삼성937로 (영희심리),80316,강김,낙농업관련 종사원,053-130-****,misuggim@yuhanhoesa.org,eu,10.92.178.99,4704207656961,2016-07-15,72,8.731247915019,574246,841,9794
2636,유준호,광주광역시 동대문구 잠실로,11091,허이김,육아 도우미,018-469-****,jeongsun10@yuhanhoesa.com,caeweonhwang,10.223.20.199,3579871694743005,1986-12-14,34,7.6,189036,367,7475
2637,김재현,제주특별자치도 수원시 장안구 서초중앙987거리,94827,박김고,점토제품 생산기 조작원,019-967-****,jjang@ju.com,mijeong12,10.3.156.108,30330006011386,1992-01-12,29,8.38278030831093,859084,283,5296
2638,박승민,서울특별시 도봉구 압구정로,39240,(유) 강손이,기타 여가 및 스포츠 관련 종사원,064-781-****,qbag@gimgimgim.net,dohyeonseo,172.19.195.172,4158332017142596,2009-01-24,62,2.5749146501553,213890,888,8311
2639,권지연,서울특별시 도봉구 학동75로,26472,윤김이,간판 제작 및 설치원,054-598-****,ogim@gmail.com,gyeonghyi60,10.225.80.15,378661209322869,1980-06-28,99,7.2497061895,393419,15,5674
2640,최우진,서울특별시 양천구 오금거리,40157,주식회사 김,시멘트 및 광물제품 제조기 조작원,010-8612-****,njang@dreamwiz.com,gimyeonggil,172.28.135.223,3533232577442972,1996-01-30,11,4.1667293,367273,444,7384
2641,최진우,경상남도 용인시 처인구 도산대로 (미정지류리),52860,김구,만화가 및 만화영화 작가,018-512-****,xheo@dreamwiz.com,seoyeonhwang,172.17.203.17,213182978928389,1972-11-09,84,1.30491815,461749,66,2579
2642,이성민,대구광역시 용산구 삼성73로,12824,강성신,오락시설 서비스원,031-301-****,seongmin26@yu.kr,boramgim,10.79.85.225,2239368929495018,1992-07-27,1,8.223968,225430,262,1862
2643,이명자,대구광역시 서구 양재천가,13441,김김하,목제품 제조관련 종사원,016-197-****,qi@iii.com,yunseo36,10.202.53.218,4081568274556273,1983-07-24,81,2.181412,897584,534,3881
2644,김도윤,전라북도 안산시 상록구 개포거리 (순자이윤리),76985,김최,공업기계 설치 및 정비원,031-315-****,jeongnamgang@daum.net,ijieun,10.221.65.52,4546646677722,1974-11-08,61,3.87146,331909,267,2883
2645,이건우,경기도 공주시 영동대297로 (혜진최김면),30362,(주) 최구김,재봉사,054-729-****,gimgwangsu@hanmail.net,hongeunseo,172.25.41.60,4947666902770734093,1986-06-04,70,1.16566345086222,16144,887,5338
2646,이은경,세종특별자치시 서대문구 석촌호수길,11713,유한회사 이남박,방사선사,052-320-****,sbag@live.com,ni,10.255.137.40,3520612178807308,2016-07-19,2,8.5205680576677,845080,361,2471
2647,김민서,전라남도 서산시 서초중앙로 (윤서강강면),79521,(주) 박,사진인화 및 현상기 조작원,011-294-****,ubag@hotmail.com,seunghyeon66,192.168.60.87,2351989588726153,1984-10-04,94,6.83351136196895,602552,906,8066
2648,노성호,광주광역시 서대문구 가락1길,22316,(주) 윤,기타 주방장 및 조리사,018-280-****,dhwang@daum.net,gwangsugim,172.20.96.97,348557656417995,2014-05-25,89,2.76062,960664,509,8946
2649,김정희,제주특별자치도 고양시 일산동구 서초중앙거리 (현준홍김마을),49917,진오,보육 교사,061-362-****,jihyeon60@gmail.com,pgim,192.168.109.59,6554950608676261,1986-04-11,87,7.98574667053304,130359,860,1529
2650,김유진,울산광역시 서구 압구정64길 (현정김최마을),38514,(주) 김김이,상품기획 전문가,02-1102-****,ogsun64@hotmail.com,seonghunbag,192.168.62.238,4281542627583373,2018-12-22,64,5.123845,718127,695,8333
2651,권미정,대구광역시 은평구 학동길,62397,유한회사 송,용접기 조작원,016-939-****,obag@yuhanhoesa.com,seojungweon,10.71.97.64,3545485812005527,1971-01-04,96,7.34975520759,661426,432,8628
2652,김정남,경기도 성남시 분당구 학동가,5881,권권,위생사,042-613-****,iseonghyeon@nate.com,gimeunseo,10.234.133.51,6011483737215121,2012-03-04,36,5.16966149192,371197,826,7730
2653,김서현,충청남도 영동군 개포22길,9898,이박,곡식작물 재배원,053-838-****,gimhyejin@jusighoesa.com,yeongsugim,172.28.192.225,676216199536,1984-10-10,41,1.915687977582,849044,78,1332
2654,손도윤,서울특별시 금천구 압구정77거리,62929,(유) 이양김,중식 주방장 및 조리사,018-515-****,gweonhyeonjun@hanmail.net,jiyeon67,10.196.244.88,6536661838997731,2005-09-23,57,2.594,216876,923,5701
2655,권서준,경기도 천안시 서북구 오금6거리 (옥자이이마을),10071,주식회사 김박이,보조 교사 및 기타 교사,041-837-****,jiu81@jusighoesa.kr,hyeonjungim,10.238.208.252,4353584162402760,1990-03-10,16,5.2,97357,106,6127
2656,류민서,경상북도 공주시 역삼길 (지아이리),38775,한김,떡제조원,052-170-****,hgim@live.com,wbag,192.168.235.62,4652430472586355,1992-10-26,50,6.5019238,688448,841,6119
2657,지현주,인천광역시 종로구 봉은사로,74655,(주) 황신송,양식원,061-729-****,mijeonggim@yuhanhoesa.kr,seonghyeonju,172.18.117.127,4067366920435010,1972-01-31,97,1.8,596981,114,5722
2658,박영일,경상북도 용인시 기흥구 오금로 (혜진김이면),15406,(유) 김,손해사정인,042-824-****,rryu@hanmail.net,sunogyun,172.29.216.192,376295971416294,2002-10-17,10,2.829345,913827,267,9268
2659,임재호,경기도 평택시 언주515길 (은서주한읍),48749,주식회사 이,환경 미화원 및 재활용품 수거원,061-215-****,gimmyeongja@yu.com,haeun20,172.21.127.93,4861198815012291,2003-06-11,55,1.22755925,994421,245,601
2660,양서영,서울특별시 동대문구 테헤란51거리,28646,주식회사 안,농림어업관련 시험원,042-083-****,yeongmimun@dreamwiz.com,suminjo,10.129.12.111,347954639349224,1992-11-07,18,2.7414,678446,607,1962
2661,안하윤,강원도 양평군 영동대3거리,99082,유한회사 안하김,법률/경찰/소방 및 교도 관리자,031-105-****,rgweon@gmail.com,jiweon57,10.19.43.89,378955248741935,1994-04-02,92,2.7134,691913,492,2371
2662,김상철,대전광역시 광진구 언주4가 (경희정리),64568,(유) 김,보건위생 및 환경 검사원,02-1036-****,isunog@live.com,gimmijeong,172.24.89.87,4014344408294930,1987-12-12,89,1.727505248189,446754,199,5965
2663,송상훈,강원도 영동군 개포79가,48902,주식회사 김이하,항공기 객실승무원,032-056-****,gseo@yuhanhoesa.net,yo,192.168.36.103,6504935636021391,2007-02-28,57,8.9,910003,51,5470
2664,성영숙,서울특별시 노원구 역삼81가,11658,(유) 이,낙농업관련 종사원,044-463-****,yeongjai@gimi.net,eunjeongi,10.195.246.11,2244472053028703,1997-11-14,78,2.16,485107,997,7517
2665,박병철,경기도 철원군 강남대길 (영진이마을),34671,(주) 황김심,건설 및 광업기계 설치 및 정비원,054-638-****,bbae@yangbag.com,eungyeongcoe,192.168.217.26,4332309695410235855,2001-05-28,81,1.4590601,365933,755,4691
2666,백영자,광주광역시 서대문구 개포20로,77039,최김김,음료 제조관련 기계 조작원,016-464-****,dgim@naver.com,yeweon20,172.20.246.78,4015928526431223,1973-01-09,39,7.23445,564530,163,5445
2667,김지민,강원도 광명시 압구정84거리 (지후안면),3408,유한회사 류,제화원,055-438-****,ijinu@jusighoesa.net,jeonsanghyeon,192.168.164.124,30174193367031,1980-01-04,74,5.45326756,357264,93,8986
2668,황명자,경상북도 양평군 논현82가,1896,주식회사 강이박,기타 스포츠 및 레크레이션 관련 전문가,011-421-****,gimjuweon@daum.net,sanghyeon90,10.39.135.223,4815759239239177094,1972-08-22,30,8.32522533000536,532878,967,2687
2669,최영숙,광주광역시 영등포구 압구정15길,62680,(유) 박,기타 석유 및 화학물 가공장치 조작원,042-780-****,hyeonsug59@hotmail.com,gimseonghyeon,10.134.98.211,4708964444133734,1979-10-06,59,7.271789348,535322,89,6547
2670,김정순,전라남도 포천시 논현1로 (성훈문이읍),59143,손김황,계기 검침원 및 가스점검원,016-948-****,yujin20@yuhanhoesa.com,omisug,10.218.100.8,639006437896,1986-03-26,99,4.4975,866341,811,1215
2671,최미정,제주특별자치도 수원시 장안구 도산대길 (하은윤권읍),8078,유한회사 이,영상/녹화 및 편집 기사,051-716-****,juweon73@ju.kr,seongminheo,172.26.93.235,2265241449194634,1973-07-08,5,1.77337,608732,683,948
2672,김민재,광주광역시 영등포구 학동가,22041,(유) 김,신발제조기 조작원 및 조립원,011-643-****,minseoi@gmail.com,lson,172.23.206.100,341742716489898,2020-10-18,9,3.36771,790827,418,3287
2673,김상철,대전광역시 관악구 강남대길,53649,유한회사 이,도장기 조작원,064-708-****,seonghun35@coegim.com,gimjeongja,172.17.236.190,30194615515884,1990-01-07,88,4.65,5023,864,265
2674,조서영,전라남도 보령시 양재천881가 (지현이최면),12303,황이박,연구 관리자,044-659-****,baggyeongja@nate.com,gimjunyeong,10.84.79.104,6577009335952728,2002-06-04,40,6.426955391,942474,591,5898
2675,김정수,경기도 용인시 수지구 언주5거리,9707,유한회사 임박황,승강기 설치 및 정비원,053-678-****,eju@anyu.com,jihyeongim,172.21.121.4,38213484921940,1990-05-24,40,2.3059568980796,6607,71,6882
2676,조상철,경기도 증평군 강남대18거리 (중수김면),20531,(유) 박문김,보육 교사,032-664-****,gueunjeong@yu.com,imyeongja,10.125.18.236,3528687853797976,1980-09-02,22,4.68226282321893,159654,405,8822
2677,박준서,광주광역시 북구 서초중앙로,19104,류최,상품 대여원,032-612-****,kbag@daum.net,seohyeon30,172.19.70.161,4127474168744,1975-04-14,71,3.6014,25153,962,3310
2678,김성수,강원도 보은군 테헤란8길 (현지최동),17095,양김,매표원 및 복권 판매원,070-8671-****,gangjeonghun@seoiheo.net,hyeonsug11,192.168.243.181,4613310577921624,1972-08-20,51,7.56588721,357812,799,5886
2679,김상철,광주광역시 노원구 오금가 (민지이읍),94557,유한회사 이김최,콘크리트공,010-6555-****,gimyeongsu@dreamwiz.com,sujin36,10.128.104.92,675919130913,2003-11-06,13,6.4129448311,785748,348,8380
